department id,product class id,product domain id,product group id,product id,sub product id,account id,account description,sub account id,sub account description,above value limit category,above value limit sub category,budget 2020,budget 2021,budget 2022,budget 2023,budget 2024,budget 2025
4,2,6,2,02,,11,Auszahlungen für Sach- und Dienstleistungen,7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-0.000000,-2000.000000,-0.000000,-2000.000000,-0.000000,-2000.000000
4,2,6,2,02,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-58000.000000,-4500.000000,-58000.000000,-4500.000000,-58000.000000,-569.380000
4,2,6,2,02,,13,Sonstige Auszahlungen,7441200,Abzugsfähige Vorsteuer 19%,,,-9000.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
4,2,6,2,02,,13,Sonstige Auszahlungen,7441216,Abzugsfähige Vorsteuer 16%,,,-91.100000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
4,2,6,2,02,,13,Sonstige Auszahlungen,7441300,Abführung Mehrwertsteuer,,,-0.000000,-0.000000,-8100.000000,-0.000000,-0.000000,-0.000000
4,2,7,2,01,,2,Zuweisungen und allgemeine Umlagen,2.7.2.01.6141000,Zuweisungen für laufende Zwecke vom Land,,,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000
4,2,7,2,01,,4,öffentlich-rechtliche Leistungsentgelte,2.7.2.01.6311000,Verwaltungsgebühren,,,4000.000000,4000.000000,2420.430000,4500.000000,4000.000000,4000.000000
4,2,7,2,01,,4,öffentlich-rechtliche Leistungsentgelte,2.7.2.01.6321000,Benutzungsgebühren und ähnliche Entgelte,,,10000.000000,10000.000000,10000.000000,10000.000000,8993.100000,10000.000000
4,2,7,2,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",2.7.2.01.6421000,Einzahlungen aus der Veräußerung von beweglichen Sachen,,,5000.000000,5000.000000,1071.800000,5000.000000,5000.000000,5000.000000
4,2,7,2,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",2.7.2.01.6480001,Einzahlungen aus Kostenerstattungen vom Bund,,,3600.000000,3600.000000,1341.660000,3000.000000,3600.000000,3600.000000
4,2,7,2,01,,9,Personalauszahlungen,2.7.2.01.7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-312400.000000,-318800.000000,-325200.000000,-331700.000000,-314541.040000,-297400.000000
4,2,7,2,01,,9,Personalauszahlungen,2.7.2.01.7019000,Dienstauszahlungen und dgl. an sonstige Beschäftigte,,,-5100.000000,-5300.000000,-5500.000000,-5700.000000,-1431.200000,-5000.000000
4,2,7,2,01,,9,Personalauszahlungen,2.7.2.01.7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-13300.000000,-13600.000000,-13900.000000,-12483.310000,-12600.000000,-13000.000000
4,2,7,2,01,,9,Personalauszahlungen,2.7.2.01.7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-65400.000000,-66800.000000,-61123.180000,-58400.000000,-62700.000000,-64100.000000
4,2,7,2,01,,9,Personalauszahlungen,2.7.2.01.7039000,Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft.,,,-2000.000000,-2100.000000,-2200.000000,-2300.000000,-2400.000000,-571.470000
4,2,7,2,01,,9,Personalauszahlungen,2.7.2.01.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-1600.000000,-1700.000000,-1800.000000,-1289.830000,-1800.000000,-1500.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-0.000000,-0.000000,-0.000000,-5177.520000,-0.000000,-0.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7231000,Auszahlungen für Mieten und Pachten,,,-2000.000000,-1593.300000,-2000.000000,-1900.000000,-2000.000000,-2000.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-0.000000,-0.000000,-0.000000,-0.000000,-8.720000,-0.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7252000,Erwerb geringwertiger Vermögensgegenstände,,,-0.000000,-200.000000,-500.000000,-500.000000,-500.000000,-500.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-415.070000,-200.000000,-400.000000,-400.000000,-400.000000,-400.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-9000.000000,-9000.000000,-9000.000000,-9787.370000,-6400.000000,-9000.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7271200,Auszahlungen für den Erwerb von Medien Bibliothek,,,-38000.000000,-41000.000000,-41000.000000,-41000.000000,-41000.000000,-37176.250000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7281000,Auszahlungen für den Erwerb von Vorräten,,,-1000.000000,-1000.000000,-680.410000,-1000.000000,-1000.000000,-1000.000000
4,2,7,2,01,,11,Auszahlungen für Sach- und Dienstleistungen,2.7.2.01.7291000,Auszahlungen für sonstige Dienstleistungen,,,-11700.000000,-20400.000000,-14700.000000,-14700.000000,-14700.000000,-10662.720000
4,2,7,2,01,,13,Sonstige Auszahlungen,7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-0.000000,-0.000000,-19.300000,-0.000000
4,2,7,2,01,,13,Sonstige Auszahlungen,7429000,Sonstige Auszahl. f. d. Inanspruchnahme von Rechten u.Diensten (Mitgliedsbeitr.),,,-400.000000,-400.000000,-400.000000,-294.390000,-400.000000,-400.000000
4,2,7,2,01,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-4650.990000,-6200.000000,-6000.000000,-6000.000000,-6000.000000,-6000.000000
4,2,7,2,01,,13,Sonstige Auszahlungen,7431200,Auszahlungen für Honorare,,,-7000.000000,-6500.000000,-6500.000000,-6500.000000,-6500.000000,-250.000000
4,2,7,2,01,,13,Sonstige Auszahlungen,7431400,Auszahlungen für Beitragsservice (GEZ),,,-69.960000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
4,2,7,2,01,,13,Sonstige Auszahlungen,2.7.2.01.7441000,"Steuern, Versicherungen, Schadensfälle",,,-0.000000,-1690.920000,-0.000000,-0.000000,-0.000000,-0.000000
4,2,7,2,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,2.7.2.01/0200.7831000,Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,Betriebs-und Geschäftsausstattungen," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-0.000000,-3000.000000,-0.000000,-3000.000000,-5000.000000,-25000.000000
4,2,8,1,01,,2,Zuweisungen und allgemeine Umlagen,6147000,Zuschüsse für laufende Zwecke von privaten Unternehmen (Spenden),,,0.000000,0.000000,500.000000,15000.000000,0.000000,0.000000
4,2,8,1,01,,4,öffentlich-rechtliche Leistungsentgelte,6321000,Benutzungsgebühren und ähnliche Entgelte,,,7000.000000,7000.000000,7000.000000,4558.000000,7100.000000,7000.000000
4,2,8,1,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6421000,Einzahlungen aus dem Verkauf von Vorräten,,,0.000000,200.000000,200.000000,200.000000,200.000000,0.000000
4,2,8,1,01,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-92131.140000,-63000.000000,-70800.000000,-72200.000000,-73800.000000,-75300.000000
4,2,8,1,01,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-3000.000000,-3100.000000,-3200.000000,-3300.000000,-3669.160000,-2800.000000
4,2,8,1,01,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-14200.000000,-14400.000000,-14800.000000,-15200.000000,-17810.110000,-12300.000000
4,2,8,1,01,,9,Personalauszahlungen,2.8.1.01.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-500.000000,-600.000000,-700.000000,-361.640000,-400.000000,-400.000000
4,2,8,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7211000,Unterhaltung der Grundstücke und baulichen Anlagen,,,-2142.000000,-4300.000000,-2400.000000,-3000.000000,-2400.000000,-3000.000000
4,2,8,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-6801.470000,-0.000000,-50000.000000,-0.000000,-0.000000,-0.000000
4,2,8,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7231000,Auszahlungen für Mieten und Pachten,,,-3000.000000,-3000.000000,-4267.380000,-3000.000000,-5000.000000,-3000.000000
4,2,8,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-3800.000000,-5630.180000,-3800.000000,-3800.000000,-3800.000000,-3800.000000
4,2,8,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7252000,Erwerb geringwertiger Vermögensgegenstände,,,-40.720000,-300.000000,-300.000000,-300.000000,-300.000000,-300.000000
4,2,8,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-1000.000000,-500.000000,-500.000000,-500.000000,-500.000000,-476.000000
4,2,8,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-32000.000000,-42000.000000,-32000.000000,-42000.000000,-32000.000000,-10997.940000
4,2,8,1,01,,12,Transferauszahlungen,7318000,Zuschüsse an übrige Bereiche,,,-35052.000000,-61000.000000,-56000.000000,-56000.000000,-56000.000000,-56000.000000
4,2,8,1,01,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-443.980000,-500.000000,-500.000000,-500.000000,-500.000000,-500.000000
4,2,8,1,01,,13,Sonstige Auszahlungen,7431200,Auszahlungen für Honorare,,,-1950.000000,-3000.000000,-2500.000000,-2500.000000,-2500.000000,-2500.000000
4,2,8,1,01,,13,Sonstige Auszahlungen,2.8.1.01.7441000,"Steuern, Versicherungen, Schadensfälle",,,-0.000000,-0.000000,-0.000000,-0.000000,-512.090000,-0.000000
4,3,3,1,01,,12,Transferauszahlungen,7318000,Zuschüsse an übrige Bereiche,,,-19100.000000,-19100.000000,-19100.000000,-19100.000000,-19100.000000,-9210.880000
4,3,4,6,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6488000,Einzahlungen aus Kostenerstattungen von übrigen Bereichen,,,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000
4,3,4,6,01,,6,sonstige Einzahlungen,6561000,Bußgelder,,,300.000000,159.540000,500.000000,300.000000,300.000000,300.000000
4,3,4,6,01,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-272900.000000,-214792.670000,-199900.000000,-257000.000000,-262200.000000,-267500.000000
4,3,4,6,01,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-8883.030000,-8500.000000,-10800.000000,-11100.000000,-11400.000000,-11700.000000
4,3,4,6,01,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-52600.000000,-53600.000000,-54800.000000,-41271.980000,-39300.000000,-51500.000000
4,3,4,6,01,,9,Personalauszahlungen,3.4.6.01.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-1300.000000,-1400.000000,-1500.000000,-1600.000000,-897.370000,-1100.000000
4,3,4,6,01,,11,Auszahlungen für Sach- und Dienstleistungen,7291000,Auszahlungen für sonstige Dienstleistungen,,,-100.000000,-100.000000,-100.000000,-100.000000,-0.000000,-100.000000
4,3,4,6,01,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-852.630000,-1300.000000,-1300.000000,-1300.000000,-1300.000000,-1300.000000
4,3,4,6,01,,13,Sonstige Auszahlungen,3.4.6.01.7431100,"Auszahlungen für Sachverständigen-,Gerichts-und ähnl.Kosten",,,-0.000000,-500.000000,-500.000000,-500.000000,-500.000000,-500.000000
4,3,6,5,01,,2,Zuweisungen und allgemeine Umlagen,6148000,Zuschüsse für laufende Zwecke von übrigen Bereichen,,,0.000000,7635.560000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,01,,4,öffentlich-rechtliche Leistungsentgelte,6321000,Benutzungsgebühren und ähnliche Entgelte,,,404570.070000,526000.000000,550000.000000,550000.000000,550000.000000,550000.000000
4,3,6,5,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6482000,Einzahlungen aus Kostenerstattungen von Gemeinden und Gemeindeverbänden,,,143534.900000,204300.000000,250000.000000,250000.000000,250000.000000,250000.000000
4,3,6,5,01,,12,Transferauszahlungen,7318000,Zuschüsse an übrige Bereiche (freie Träger),,,-2047000.000000,-2310000.000000,-2150000.000000,-2200000.000000,-2300000.000000,-1568677.920000
4,3,6,5,02,2,Zuweisungen und allgemeine Umlagen,04,2,Zuweisungen und allgemeine Umlagen,,,320300.000000,313195.590000,347100.000000,296000.000000,302000.000000,314100.000000
4,3,6,5,02,3,.6.5.02.04.6142000 Zuweisungen für laufende Zwecke von Gemeinden und Gemeindeverbänden,04,3,.6.5.02.04.6142000 Zuweisungen für laufende Zwecke von Gemeinden und Gemeindeverbänden,,,347100.000000,296000.000000,302000.000000,314100.000000,320300.000000,313045.590000
4,3,6,5,02,3,.6.5.02.04.6147000 Zuschüsse für laufende Zwecke von privaten Unternehmen,04,3,.6.5.02.04.6147000 Zuschüsse für laufende Zwecke von privaten Unternehmen,,,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,02,4,öffentlich-rechtliche Leistungsentgelte,04,4,öffentlich-rechtliche Leistungsentgelte,,,77090.730000,163000.000000,100700.000000,102200.000000,103700.000000,105300.000000
4,3,6,5,02,3,.6.5.02.04.6321000 Benutzungsgebühren und ähnliche Entgelte,04,3,.6.5.02.04.6321000 Benutzungsgebühren und ähnliche Entgelte,,,105300.000000,77090.730000,163000.000000,100700.000000,102200.000000,103700.000000
4,3,6,5,02,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",04,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",,,11600.000000,54600.000000,55300.000000,56100.000000,56900.000000,26628.820000
4,3,6,5,02,3,.6.5.02.04.6480001 Einzahlungen aus Kostenerstattungen vom Bund,04,3,.6.5.02.04.6480001 Einzahlungen aus Kostenerstattungen vom Bund,,,3000.000000,3000.000000,3600.000000,3600.000000,3600.000000,3600.000000
4,3,6,5,02,3,.6.5.02.04.6482000 Einzahlungen aus Kostenerstattungen von Gemeinden und Gemeindeverbänden,04,3,.6.5.02.04.6482000 Einzahlungen aus Kostenerstattungen von Gemeinden und Gemeindeverbänden,,,53300.000000,12856.760000,8600.000000,51000.000000,51700.000000,52500.000000
4,3,6,5,02,3,.6.5.02.04.6484000 Einzahlungen aus Kostenerstattungen von gesetzlichen Sozialversicherungen,04,3,.6.5.02.04.6484000 Einzahlungen aus Kostenerstattungen von gesetzlichen Sozialversicherungen,,,0.000000,10772.060000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,02,9,Personalauszahlungen,04,9,Personalauszahlungen,,,-507232.630000,-529500.000000,-564000.000000,-575500.000000,-587300.000000,-599400.000000
4,3,6,5,02,3,.6.5.02.04.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,04,3,.6.5.02.04.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,,,-446000.000000,-454900.000000,-464000.000000,-473300.000000,-405130.910000,-419400.000000
4,3,6,5,02,3,.6.5.02.04.7019000 Dienstauszahlungen und dgl. an sonstige Beschäftigte,04,3,.6.5.02.04.7019000 Dienstauszahlungen und dgl. an sonstige Beschäftigte,,,-5100.000000,-5300.000000,-5500.000000,-5700.000000,-4968.000000,-5000.000000
4,3,6,5,02,3,.6.5.02.04.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,04,3,.6.5.02.04.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,,,-18800.000000,-19200.000000,-19600.000000,-20000.000000,-15855.930000,-18000.000000
4,3,6,5,02,3,.6.5.02.04.7032000 Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,04,3,.6.5.02.04.7032000 Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-91700.000000,-93600.000000,-95600.000000,-77591.180000,-82500.000000,-89900.000000
4,3,6,5,02,3,".6.5.02.04.7039000 Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft. 3.6.5.02.04.7041000 Beihilfen, Unterstützungsleistungen für Beschäftigte",04,3,".6.5.02.04.7039000 Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft. 3.6.5.02.04.7041000 Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-2000.000000,-2100.000000,-2200.000000,-2300.000000,-2400.000000,-1974.720000
4,3,6,5,02,11,Auszahlungen für Sach- und Dienstleistungen,04,11,Auszahlungen für Sach- und Dienstleistungen,,,-123700.000000,-64000.000000,-67135.580000,-131400.000000,-83900.000000,-113400.000000
4,3,6,5,02,3,.6.5.02.04.7211000 Unterhaltung der Grundstücke und baulichen Anlagen,04,3,.6.5.02.04.7211000 Unterhaltung der Grundstücke und baulichen Anlagen,,,-500.000000,-500.000000,-2144.350000,-3900.000000,-500.000000,-500.000000
4,3,6,5,02,3,.6.5.02.04.7211014 Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,04,3,.6.5.02.04.7211014 Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-19503.150000,-85000.000000,-35000.000000,-60000.000000,-70000.000000,-10000.000000
4,3,6,5,02,3,.6.5.02.04.7221000 Unterhaltung des sonstigen unbeweglichen Vermögens,04,3,.6.5.02.04.7221000 Unterhaltung des sonstigen unbeweglichen Vermögens,,,-1151.070000,-900.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000
4,3,6,5,02,3,.6.5.02.04.7231000 Auszahlungen für Mieten und Pachten,04,3,.6.5.02.04.7231000 Auszahlungen für Mieten und Pachten,,,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-607.380000
4,3,6,5,02,3,.6.5.02.04.7241000 Bewirtschaftung der Grundstücke und baulichen Anlagen,04,3,.6.5.02.04.7241000 Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-14731.040000,-15800.000000,-16900.000000,-17000.000000,-17100.000000,-17200.000000
4,3,6,5,02,3,.6.5.02.04.7252000 Erwerb geringwertiger Vermögensgegenstände,04,3,.6.5.02.04.7252000 Erwerb geringwertiger Vermögensgegenstände,,,-721.920000,-1400.000000,-1400.000000,-1400.000000,-1400.000000,-1400.000000
4,3,6,5,02,3,.6.5.02.04.7255000 Unterhaltung des sonstigen beweglichen Vermögens,04,3,.6.5.02.04.7255000 Unterhaltung des sonstigen beweglichen Vermögens,,,-300.000000,-300.000000,-300.000000,-554.080000,-300.000000,-300.000000
4,3,6,5,02,3,.6.5.02.04.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,04,3,.6.5.02.04.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,,,-2400.000000,-2400.000000,-1010.760000,-2100.000000,-2400.000000,-2400.000000
4,3,6,5,02,3,.6.5.02.04.7291000 Auszahlungen für sonstige Dienstleistungen,04,3,.6.5.02.04.7291000 Auszahlungen für sonstige Dienstleistungen,,,-26000.000000,-30400.000000,-30600.000000,-30800.000000,-26711.830000,-21600.000000
4,3,6,5,02,13,Sonstige Auszahlungen,04,13,Sonstige Auszahlungen,,,-3236.440000,-1900.000000,-2400.000000,-3400.000000,-3400.000000,-3400.000000
4,3,6,5,02,3,.6.5.02.04.7411000 Sonstige Personal- und Versorgungsauszahlungen,04,3,.6.5.02.04.7411000 Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-42.000000,-0.000000,-0.000000,-0.000000
4,3,6,5,02,3,.6.5.02.04.7431000 Geschäftsauszahlungen,04,3,.6.5.02.04.7431000 Geschäftsauszahlungen,,,-900.000000,-653.970000,-900.000000,-900.000000,-900.000000,-900.000000
4,3,6,5,02,3,.6.5.02.04.7431200 Auszahlungen für Honorare,04,3,.6.5.02.04.7431200 Auszahlungen für Honorare,,,-1397.460000,-1000.000000,-1500.000000,-2500.000000,-2500.000000,-2500.000000
4,3,6,5,02,3,".6.5.02.04.7431400 Auszahlungen für Beitragsservice (GEZ) 3.6.5.02.04.7441000 Steuern, Versicherungen, Schadensfälle",04,3,".6.5.02.04.7431400 Auszahlungen für Beitragsservice (GEZ) 3.6.5.02.04.7441000 Steuern, Versicherungen, Schadensfälle",,,-0.000000,-0.000000,-69.960000,-0.000000,-0.000000,-0.000000
4,3,6,5,02,18,Zuwendungen für Investitonen und Investitionsförderungsmaßnahmen,04,18,Zuwendungen für Investitonen und Investitionsförderungsmaßnahmen,,,101.300000,0.000000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,02,3,.6.5.02.04/0100.6818000 Einz. a. Zuschüssen f. Investitionen u.Investitionsförderm. von übr. Bereichen,04,3,.6.5.02.04/0100.6818000 Einz. a. Zuschüssen f. Investitionen u.Investitionsförderm. von übr. Bereichen,,,101.300000,0.000000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,02,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,04,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,,,-2700.000000,-2700.000000,-652.000000,-0.000000,-2700.000000,-3000.000000
4,3,6,5,02,3,.6.5.02.04/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,04,3,.6.5.02.04/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,,,-0.000000,-2700.000000,-3000.000000,-2700.000000,-2700.000000,-652.000000
4,3,6,5,02,2,Zuweisungen und allgemeine Umlagen,06,2,Zuweisungen und allgemeine Umlagen,,,789500.000000,814100.000000,832800.000000,747357.930000,816500.000000,771000.000000
4,3,6,5,02,3,.6.5.02.06.6142000 Zuweisungen für laufende Zwecke von Gemeinden und Gemeindeverbänden,06,3,.6.5.02.06.6142000 Zuweisungen für laufende Zwecke von Gemeinden und Gemeindeverbänden,,,832800.000000,747357.930000,816500.000000,771000.000000,789500.000000,814100.000000
4,3,6,5,02,4,öffentlich-rechtliche Leistungsentgelte,06,4,öffentlich-rechtliche Leistungsentgelte,,,229700.000000,183150.400000,303500.000000,219700.000000,223000.000000,226300.000000
4,3,6,5,02,3,.6.5.02.06.6321000 Benutzungsgebühren und ähnliche Entgelte,06,3,.6.5.02.06.6321000 Benutzungsgebühren und ähnliche Entgelte,,,223000.000000,226300.000000,229700.000000,183150.400000,303500.000000,219700.000000
4,3,6,5,02,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",06,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",,,106856.090000,41900.000000,94400.000000,95700.000000,97100.000000,98500.000000
4,3,6,5,02,3,.6.5.02.06.6461000 Sonstige privatrechtliche Leistungsentgelte,06,3,.6.5.02.06.6461000 Sonstige privatrechtliche Leistungsentgelte,,,520.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,02,3,.6.5.02.06.6480001 Einzahlungen aus Kostenerstattungen vom Bund,06,3,.6.5.02.06.6480001 Einzahlungen aus Kostenerstattungen vom Bund,,,5417.020000,3000.000000,3600.000000,3600.000000,3600.000000,3600.000000
4,3,6,5,02,3,.6.5.02.06.6481000 Einzahlungen aus Kostenerstattungen vom Land,06,3,.6.5.02.06.6481000 Einzahlungen aus Kostenerstattungen vom Land,,,729.620000,0.000000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,02,3,.6.5.02.06.6482000 Einzahlungen aus Kostenerstattungen von Gemeinden und Gemeindeverbänden,06,3,.6.5.02.06.6482000 Einzahlungen aus Kostenerstattungen von Gemeinden und Gemeindeverbänden,,,58914.710000,38900.000000,90800.000000,92100.000000,93500.000000,94900.000000
4,3,6,5,02,3,.6.5.02.06.6484000 Einzahlungen aus Kostenerstattungen von gesetzlichen Sozialversicherungen,06,3,.6.5.02.06.6484000 Einzahlungen aus Kostenerstattungen von gesetzlichen Sozialversicherungen,,,0.000000,41274.740000,0.000000,0.000000,0.000000,0.000000
4,3,6,5,02,9,Personalauszahlungen,06,9,Personalauszahlungen,,,-1203900.000000,-1228300.000000,-1253300.000000,-1129784.990000,-1261300.000000,-1180100.000000
4,3,6,5,02,3,.6.5.02.06.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,06,3,.6.5.02.06.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,,,-922522.570000,-1008200.000000,-940000.000000,-958800.000000,-978000.000000,-997600.000000
4,3,6,5,02,3,.6.5.02.06.7019000 Dienstauszahlungen und dgl. an sonstige Beschäftigte,06,3,.6.5.02.06.7019000 Dienstauszahlungen und dgl. an sonstige Beschäftigte,,,-5770.320000,-5000.000000,-5100.000000,-5300.000000,-5500.000000,-5700.000000
4,3,6,5,02,3,.6.5.02.06.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,06,3,.6.5.02.06.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,,,-41900.000000,-35360.160000,-42600.000000,-39300.000000,-40100.000000,-41000.000000
4,3,6,5,02,3,.6.5.02.06.7032000 Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,06,3,.6.5.02.06.7032000 Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-189100.000000,-192900.000000,-196800.000000,-200900.000000,-160037.740000,-197900.000000
4,3,6,5,02,3,".6.5.02.06.7039000 Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft. 3.6.5.02.06.7041000 Beihilfen, Unterstützungsleistungen für Beschäftigte",06,3,".6.5.02.06.7039000 Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft. 3.6.5.02.06.7041000 Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-2300.000000,-2400.000000,-2296.820000,-2000.000000,-2100.000000,-2200.000000
4,3,6,5,02,11,Auszahlungen für Sach- und Dienstleistungen,06,11,Auszahlungen für Sach- und Dienstleistungen,,,-72600.000000,-81500.000000,-81800.000000,-82100.000000,-77044.490000,-71800.000000
4,3,6,5,02,3,.6.5.02.06.7211000 Unterhaltung der Grundstücke und baulichen Anlagen,06,3,.6.5.02.06.7211000 Unterhaltung der Grundstücke und baulichen Anlagen,,,-1000.000000,-1000.000000,-2381.330000,-5200.000000,-1000.000000,-1000.000000
4,3,6,5,02,3,.6.5.02.06.7211014 Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,06,3,.6.5.02.06.7211014 Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-7472.370000,-0.000000,-0.000000,-5000.000000,-5000.000000,-5000.000000
